id,is_iceberg
5941774d,0.05018964409828186
4023181e,0.4887208342552185
b20200e4,3.294122507213615e-05
e7f018bb,0.9996741414070129
4371c8c3,0.026733186095952988
a8d9b1fd,0.19460472464561462
29e7727e,0.10982141643762589
92a51ffb,0.9996512532234192
c769ac97,1.950436171682668e-06
aee0547d,4.728218755190028e-06
565b28ac,3.271468358434504e-07
e04e9775,0.07852891832590103
8e8161d1,0.0004283711314201355
4cf4d256,0.4873252809047699
139e5324,0.010496626608073711
f156976f,0.004246004857122898
68a117cc,0.023881392553448677
d9aa7a56,0.015084827318787575
9005b143,0.0372479185461998
5f6d3988,0.9214431643486023
9ad70954,0.04782862961292267
b9087b9e,0.5672684907913208
a39a1427,0.11588837951421738
82fbe8ed,0.0016377173596993089
1fae4879,1.2071717847561558e-08
6dd8f13d,5.633307227981277e-05
bbad5958,0.03362312167882919
54527583,0.06591951847076416
be8fa29c,0.03464963287115097
81a3328f,0.9992955327033997
1a3c0ab3,4.831136948268977e-07
4deeeb8b,0.6658990979194641
ac6d5632,0.10467944294214249
472dadb5,0.04085641726851463
96093f95,0.8722609281539917
f5b4e3df,0.9843450784683228
e01a3c92,0.016307063400745392
001680af,0.06374241411685944
8e639f33,0.09321015328168869
a2c16612,0.8845998048782349
a6d76474,1.762366809998639e-05
19c47684,0.09610600769519806
015827b6,0.002170093124732375
7df7f7ce,0.001151546253822744
0bbf1a3f,0.6427605152130127
636cfbb7,0.6349426507949829
7370030a,0.9999284744262695
43aa97ad,3.0743347451789305e-05
ba2b5e63,0.9993470907211304
dfdd335b,0.2085709273815155
e79b13dc,0.0016758082201704383
dc32b195,0.43492943048477173
6d868590,0.9963647723197937
75fa59aa,0.054595060646533966
ffe50836,0.03060981072485447
a7bfd784,0.9974274635314941
b3d569e3,0.0011953095672652125
6c538c5b,0.0798521488904953
5c7c15f4,5.721693014493212e-05
0b745139,0.0006691900198347867
fd14608e,0.18795451521873474
f0bc8305,0.02364986576139927
a10ccb28,0.9997360110282898
543304c7,0.4782954752445221
6c3a4078,4.318389201785067e-08
9b73cc75,0.22959527373313904
5c6c71b1,0.06680011749267578
09ee9186,0.03438947722315788
207c35cf,0.2186330109834671
153c813e,1.1842879530377104e-06
5605d58b,0.665737509727478
642ca396,0.005826122593134642
d32d72c0,0.028773194178938866
16646a17,0.9661677479743958
384074af,0.07901398837566376
69bf1e8c,0.6106697916984558
9e90a054,0.5821655988693237
89dbe7f7,0.9996097683906555
dbd27d22,0.18549519777297974
a2ea1561,0.2155577838420868
d63402af,0.06395918130874634
1ac8bb92,0.916033923625946
8beffca5,0.01915775053203106
46741f3e,0.00027120739105157554
e5ee6aa7,0.0006938216974958777
5ecd892b,0.5363765954971313
69892166,0.0003307177685201168
2f725a81,0.0378948412835598
810abfe4,0.0001781605969881639
e6f973e6,0.2246921807527542
c60a5c46,0.04152558743953705
c42b9e08,0.409585177898407
c3f00c23,0.0025325194001197815
5307fdb8,0.9833666682243347
3e4f005e,0.002916743978857994
4a4cc2e0,0.8664032816886902
9bdd88d1,1.9712646803782263e-07
0d832bed,0.014138219878077507
14a134fa,0.01585282012820244
78a41676,0.0005123206065036356
0bd4658e,0.2457611858844757
4a311bb0,0.5559052228927612
f939c817,0.3624849021434784
956adc4d,0.9952684640884399
f8a119f5,0.7426835298538208
61faa1ad,0.05301403999328613
6725eb3e,0.02078591100871563
17b3a8fd,0.035991959273815155
49a88dfc,5.529897680389695e-05
2d6ec645,0.4468114376068115
0d4d77ba,0.7052899599075317
3ee672a2,0.9995956420898438
738b41fd,0.29217904806137085
f7fb320d,0.5013507604598999
b42fad18,0.0001247592590516433
4ab8b00a,0.305512011051178
f7870f2b,0.01707487367093563
4978666a,0.6879993677139282
f1b0d6c7,0.004039110150188208
5642407f,0.0013974045868963003
36d4ff92,0.979104220867157
4139aba2,0.27747225761413574
7585ce58,0.3663686513900757
33e25984,0.9709588885307312
ac46f3c9,0.04059581831097603
fc34a5b8,0.5413702726364136
85c36a8f,0.35551244020462036
b2d8a426,0.19831770658493042
13ec60d1,0.8905353546142578
9d440f42,0.026106908917427063
1c0a891e,0.6427733302116394
981c3bc3,0.9995875358581543
295604f4,0.37734824419021606
16ca16c3,0.0029903724789619446
b4dda837,0.06566335260868073
88d088ef,0.007404120173305273
1b4fa160,0.06155005842447281
