id,is_iceberg
5941774d,0.05026187375187874
4023181e,0.5006780028343201
b20200e4,0.007921122014522552
e7f018bb,0.9994557499885559
4371c8c3,0.02698352374136448
a8d9b1fd,0.39863312244415283
29e7727e,0.20319166779518127
92a51ffb,0.9999260902404785
c769ac97,4.321072992752306e-05
aee0547d,8.633729885332286e-05
565b28ac,3.8987600703421776e-08
e04e9775,0.057963334023952484
8e8161d1,0.0035593293141573668
4cf4d256,0.4511736035346985
139e5324,0.02411622740328312
f156976f,0.01047358475625515
68a117cc,0.031580910086631775
d9aa7a56,0.12979309260845184
9005b143,0.11191065609455109
5f6d3988,0.9260293841362
9ad70954,0.025996621698141098
b9087b9e,0.6799152493476868
a39a1427,0.1368580162525177
82fbe8ed,0.00948105938732624
1fae4879,5.708167918783147e-06
6dd8f13d,0.00037495707510970533
bbad5958,0.07851465046405792
54527583,0.08978831768035889
be8fa29c,0.02237940952181816
81a3328f,0.9989120364189148
1a3c0ab3,0.0006815347587689757
4deeeb8b,0.5533946752548218
ac6d5632,0.17444786429405212
472dadb5,0.05235358327627182
96093f95,0.8463486433029175
f5b4e3df,0.9962348937988281
e01a3c92,0.02969820238649845
001680af,0.10187964141368866
8e639f33,0.07390761375427246
a2c16612,0.871178925037384
a6d76474,0.0004045285750180483
19c47684,0.2385665625333786
015827b6,0.006880878005176783
7df7f7ce,0.02428530715405941
0bbf1a3f,0.6463640332221985
636cfbb7,0.6830102205276489
7370030a,0.9988858103752136
43aa97ad,0.0007712882943451405
ba2b5e63,0.9998771548271179
dfdd335b,0.27273398637771606
e79b13dc,0.004066911991685629
dc32b195,0.48483723402023315
6d868590,0.991324782371521
75fa59aa,0.10247689485549927
ffe50836,0.1084824651479721
a7bfd784,0.9922593832015991
b3d569e3,0.0003603672084864229
6c538c5b,0.12619063258171082
5c7c15f4,0.015054741874337196
0b745139,0.006308651529252529
fd14608e,0.3405911326408386
f0bc8305,0.03796512633562088
a10ccb28,0.999957263469696
543304c7,0.4885302186012268
6c3a4078,2.1514019863388967e-06
9b73cc75,0.41207069158554077
5c6c71b1,0.15382687747478485
09ee9186,0.08830895274877548
207c35cf,0.17174196243286133
153c813e,0.00026653549866750836
5605d58b,0.6891937851905823
642ca396,0.008949934504926205
d32d72c0,0.053727131336927414
16646a17,0.9739940762519836
384074af,0.1912647783756256
69bf1e8c,0.565584659576416
9e90a054,0.583148717880249
89dbe7f7,0.9996382594108582
dbd27d22,0.39191991090774536
a2ea1561,0.2866184115409851
d63402af,0.08828607201576233
1ac8bb92,0.9824954271316528
8beffca5,0.03673207387328148
46741f3e,0.00322897476144135
e5ee6aa7,0.006671000272035599
5ecd892b,0.49660295248031616
69892166,0.009994866326451302
2f725a81,0.07699865847826004
810abfe4,0.002074718941003084
e6f973e6,0.27716144919395447
c60a5c46,0.10085837543010712
c42b9e08,0.38123881816864014
c3f00c23,0.011333613656461239
5307fdb8,0.9750047922134399
3e4f005e,0.0017356376629322767
4a4cc2e0,0.8892735242843628
9bdd88d1,2.3493561457144096e-05
0d832bed,0.021487923339009285
14a134fa,0.09804932773113251
78a41676,0.008231371641159058
0bd4658e,0.21221084892749786
4a311bb0,0.5950053930282593
f939c817,0.29676559567451477
956adc4d,0.9990250468254089
f8a119f5,0.6365666389465332
61faa1ad,0.08735717087984085
6725eb3e,0.04178197681903839
