id,is_iceberg
5941774d,0.06767252832651138
4023181e,0.3647153973579407
b20200e4,0.0032787430100142956
e7f018bb,0.9992176294326782
4371c8c3,0.04053989052772522
a8d9b1fd,0.38031116127967834
29e7727e,0.16652360558509827
92a51ffb,0.9992613792419434
c769ac97,1.9872739358106628e-05
aee0547d,7.845698564779013e-05
565b28ac,9.843082807492465e-06
e04e9775,0.045410335063934326
8e8161d1,0.0009135102154687047
4cf4d256,0.4722602367401123
139e5324,0.0362439788877964
f156976f,0.0047069150023162365
68a117cc,0.018127698451280594
d9aa7a56,0.2021879404783249
9005b143,0.04544772207736969
5f6d3988,0.875758171081543
9ad70954,0.09995503723621368
b9087b9e,0.6882073283195496
a39a1427,0.14512404799461365
82fbe8ed,0.013011448085308075
1fae4879,5.700814199371962e-06
6dd8f13d,0.0015954480040818453
bbad5958,0.13291402161121368
54527583,0.2598291039466858
be8fa29c,0.02772480808198452
81a3328f,0.9986198544502258
1a3c0ab3,0.00024019743432290852
4deeeb8b,0.3463006317615509
ac6d5632,0.21560072898864746
472dadb5,0.20586630702018738
96093f95,0.9045604467391968
f5b4e3df,0.9645823240280151
e01a3c92,0.026424791663885117
001680af,0.20343053340911865
8e639f33,0.08920030295848846
a2c16612,0.8173326253890991
a6d76474,0.00020913034677505493
19c47684,0.21913759410381317
015827b6,0.011216787621378899
7df7f7ce,0.014574253931641579
0bbf1a3f,0.6655125617980957
636cfbb7,0.8051780462265015
7370030a,0.9973692893981934
43aa97ad,0.0006464895559474826
ba2b5e63,0.9962127804756165
dfdd335b,0.18116319179534912
e79b13dc,0.0015070525696501136
dc32b195,0.4584617018699646
6d868590,0.9848314523696899
75fa59aa,0.031081458553671837
ffe50836,0.08947207033634186
a7bfd784,0.991047739982605
b3d569e3,0.00010070850839838386
6c538c5b,0.4106426239013672
5c7c15f4,0.0014818076742812991
0b745139,0.015700113028287888
fd14608e,0.38854897022247314
f0bc8305,0.05177001282572746
a10ccb28,0.999220073223114
543304c7,0.5201667547225952
6c3a4078,8.2007118180627e-06
9b73cc75,0.7421383857727051
5c6c71b1,0.06725535541772842
09ee9186,0.15317627787590027
207c35cf,0.1350066065788269
153c813e,0.0002897559606935829
5605d58b,0.44660457968711853
642ca396,0.0020334383007138968
d32d72c0,0.13048283755779266
16646a17,0.9752520322799683
384074af,0.16439172625541687
69bf1e8c,0.3815281093120575
9e90a054,0.5878877639770508
89dbe7f7,0.9938051104545593
dbd27d22,0.12850289046764374
a2ea1561,0.3083448112010956
d63402af,0.17867252230644226
1ac8bb92,0.9702760577201843
8beffca5,0.04614026099443436
46741f3e,0.01742050237953663
e5ee6aa7,0.004250488243997097
5ecd892b,0.4911893308162689
69892166,0.0007185691501945257
2f725a81,0.1377474069595337
810abfe4,0.002520491136237979
e6f973e6,0.2887550890445709
c60a5c46,0.06447024643421173
c42b9e08,0.2667076587677002
c3f00c23,0.007596432231366634
5307fdb8,0.9811609387397766
3e4f005e,0.0010247892932966352
4a4cc2e0,0.8467627763748169
9bdd88d1,0.00011335885210428387
0d832bed,0.02597467228770256
14a134fa,0.04320366308093071
78a41676,0.0019346603658050299
0bd4658e,0.13021710515022278
4a311bb0,0.46467384696006775
f939c817,0.24252918362617493
956adc4d,0.9980570077896118
f8a119f5,0.5091509819030762
61faa1ad,0.06111583113670349
6725eb3e,0.036871884018182755
17b3a8fd,0.01065176073461771
49a88dfc,0.0001407190429745242
2d6ec645,0.31083375215530396
0d4d77ba,0.5896345973014832
3ee672a2,0.9996841549873352
738b41fd,0.33466780185699463
f7fb320d,0.3936211168766022
b42fad18,0.0007337534334510565
4ab8b00a,0.258788526058197
f7870f2b,0.02168470434844494
4978666a,0.5282062888145447
f1b0d6c7,0.0048391809687018394
5642407f,0.003023626748472452
36d4ff92,0.9756317138671875
4139aba2,0.16073468327522278
7585ce58,0.4655887484550476
33e25984,0.9874380826950073
ac46f3c9,0.06257512420415878
fc34a5b8,0.558752179145813
85c36a8f,0.48054617643356323
b2d8a426,0.22011442482471466
13ec60d1,0.8820092082023621
9d440f42,0.1300901621580124
1c0a891e,0.49086466431617737
981c3bc3,0.9996274709701538
295604f4,0.3455313444137573
16ca16c3,0.010697410441935062
b4dda837,0.05786288529634476
88d088ef,0.019104216247797012
1b4fa160,0.1053268164396286
f371bd82,0.018950043246150017
b130a0b7,0.9984440803527832
ebf1de82,0.3291473388671875
01e651c3,0.0032990474719554186
51b1fecc,0.24087771773338318
fa635a31,0.0002468008315190673
97b7d789,0.003310181200504303
2f598053,0.055969107896089554
c0e3e148,0.2645246982574463
cfa175a8,0.18678320944309235
3d7e09d8,0.9689933657646179
44a13d1b,0.8875441551208496
c66b0948,0.19586589932441711
976a6d64,0.017332682386040688
8bbd8909,0.6402732729911804
522890fd,0.017735673114657402
f23a3b95,0.4966609477996826
680039dc,0.11643664538860321
93028e53,0.06474362313747406
22a16932,0.05011488124728203
7d8126d2,0.022983336821198463
ba2ecd75,2.1233981897239573e-05
8071bdd7,0.28702878952026367
96d5aeee,0.0001470114366384223
154be68f,0.9421839714050293
d8c2bfe2,0.9678481817245483
f76d47b0,0.052007175981998444
0e781ade,0.009767181240022182
13cf6060,6.8381500568648335e-06
cd99f710,0.029545817524194717
d10005bb,0.004141798708587885
3a31445f,0.9989675283432007
3157202d,0.006043623201549053
6ee64703,0.6208807229995728
e5de8685,0.09101676195859909
02cc70ba,0.012472940608859062
50984a87,0.8589614033699036
fa94957a,0.9779688119888306
eab406b4,0.18781794607639313
3ad39398,0.4708419740200043
9ecf3802,0.055172812193632126
6048ae7b,0.002384586725383997
9dc68871,0.005675013177096844
13701465,0.6194853782653809
8d8779f3,0.005879228003323078
0712f269,0.1235094666481018
722c2597,0.00010919914348050952
478a2b08,0.5987921357154846
38f5fb41,0.19407935440540314
c52ad74d,0.9991394877433777
0c85fd09,3.9551900954393204e-07
f1582cba,0.8506948351860046
ff836697,0.9326022267341614
ddfe4802,0.011230659671127796
3cef3bc7,0.9649077653884888
6a21542b,0.2125212401151657
150e23c4,0.99676513671875
078c6d99,0.8727408647537231
1dcd1dc3,0.006694546435028315
39967e45,0.3971085846424103
6b6333aa,0.0001408564712619409
4ae61433,0.0494350865483284
f96362e0,0.02438947930932045
97a88aac,0.04002617299556732
427ae8ce,0.10472369194030762
209d4b15,0.03466832637786865
64b453bd,2.8810492949560285e-05
0f5a484e,0.3353305757045746
5ac74969,0.8140481114387512
736ed43e,0.3207117021083832
8533795f,0.2155778706073761
f5b54fb6,0.4805406928062439
6eb4c041,0.39260008931159973
97afdf42,0.8066186904907227
1bb488db,0.025550786405801773
f132e44d,0.003920754883438349
d3c2f140,0.26960644125938416
1756794d,0.6209129095077515
9efcc11f,0.0016651873011142015
14c966cf,0.3771071135997772
59cfe4d1,0.2854820489883423
883151f4,0.0427163764834404
34c4c9ff,0.29820120334625244
70b4c2eb,0.8624004125595093
96a337d9,0.44489026069641113
7fe89ffa,0.7244846820831299
057c7a22,3.5176362871425226e-05
451cc057,0.0571611225605011
05076700,0.0001517358177807182
dc52f6c1,0.01695995219051838
b03a59f9,0.04368220642209053
129ed4b0,0.49844470620155334
fb611563,0.9933845400810242
ac32e6f1,0.6242161393165588
c05c5ab0,0.2160690277814865
3163d5ed,0.03368524834513664
02096ca4,0.35916417837142944
e92496c0,0.022629963234066963
1a9e2c50,0.9826100468635559
0864e334,0.765932023525238
d976faeb,0.31210091710090637
1d7b342f,0.01523640751838684
281bc1ea,2.252036392746959e-05
bea9f0cf,0.3273838460445404
f4afa0e6,2.533130464144051e-05
e1b5ef69,0.3996124863624573
b50539fd,0.07986663281917572
2a8c9c15,0.5208730101585388
157ebb0c,0.9858399629592896
247d3614,0.0007960197399370372
0c6cc0cb,0.08838395774364471
aae88d39,0.008714164607226849
0c77b464,0.012862080708146095
963cf5ea,0.1204838752746582
1b371d8b,0.6859492063522339
225bc00f,0.002727579092606902
bc0a4eec,0.006367565598338842
1099782e,0.44514188170433044
a18feadd,0.9957038760185242
ad7f4932,0.024860311299562454
5f8f831e,0.7028125524520874
b5167c35,0.007635874208062887
0230b06d,0.23648576438426971
f8d7f7ba,0.01172003336250782
08bd1053,0.08517863601446152
58e4dc8c,0.00021546275820583105
4793ce8e,0.7142201662063599
304caab4,3.151720738969743e-05
f2ee6d7f,0.326946496963501
e1f9c0e4,0.3238464295864105
8e40401c,0.49267539381980896
5d9eaba2,0.21130748093128204
55e7562c,0.04957199469208717
9da6cb4b,9.420175774721429e-05
c3c1c8ec,0.0005428552394732833
3b38698e,0.02354459837079048
6c9eb909,0.07365740835666656
482a3d1d,0.27757781744003296
0e9918f0,0.47228342294692993
ef894fd2,0.0010520156938582659
4b82e7f7,0.9987872242927551
b9cdd7fb,0.0030945094767957926
94a496f4,0.08282949030399323
995eacae,0.4373842775821686
41b02e58,0.9438173174858093
69f04617,0.07983209937810898
c889a03c,0.9979387521743774
91f98acf,0.9994046092033386
9135c19f,0.9162885546684265
1f0e9c09,0.0010978344362229109
260d6e8e,0.0027064147870987654
46334397,0.007418844848871231
f34ddf31,0.028088584542274475
4d6177d7,0.7298227548599243
76a57270,0.34112510085105896
217b8cea,0.00719220656901598
9a45a566,0.0016267141327261925
1b55c75e,9.658889757702127e-05
7bd92ec6,0.9996925592422485
6c409f41,0.4025055766105652
df3e48eb,0.16137924790382385
62723e57,0.00033721368527039886
b8e627bf,0.005291396286338568
86bb5d85,0.09654590487480164
77e5034c,0.0040086074732244015
607079e5,0.33969563245773315
96879fb4,0.0004375575517769903
6afe606d,0.45067858695983887
4129802f,0.9558717608451843
a42300ef,0.5882381796836853
1af842f5,0.9926965832710266
